"id","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt","Black","IDed.BHI","BHI.Believer"
35,45118.457962963,45118.4612847222,"IP Address",100,286,"True",45118.4612916782,"R_CfqC0G2uPMkQ4NP","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree",NA,NA,NA,NA,NA,59,NA,36,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Somewhat support","Somewhat support","Strongly support","No",30,"Female","None","Republican","Somewhat conservative","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5Wehq6d7rj6s5jX3KuC2MT",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,0.608109384115424,"Black",FALSE,FALSE
36,45118.4584490741,45118.4613541667,"IP Address",100,250,"True",45118.4613654167,"R_2XoguTrP6mnlDfr","anonymous","EN","White","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat agree",53,68,98,61,68,40,44,41,"Somewhat agree","Strongly agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat support","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly support","No",43,"Female","Protestant","Republican","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1aK7CtMYeHPhmsoXFyGIcN",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,3.12587296734149,"Nonblack",FALSE,FALSE
37,45118.4588657407,45118.4616550926,"IP Address",100,241,"True",45118.4616678819,"R_3iX5EhESUsx2Ox2","anonymous","EN","White","No","The Old Testament","Moderately familiar","Somewhat disagree","Strongly disagree","Somewhat agree",80,85,85,85,74,85,30,85,NA,NA,"Somewhat disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",41,"Male","None","Democrat","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"36N5wNoG5EQHJpo4Az6kCz",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,4.86273246034872,"Nonblack",FALSE,FALSE
38,45118.4591435185,45118.4628240741,"IP Address",100,317,"True",45118.4628364468,"R_Rh5WdCNWEs9rJHH","anonymous","EN","White","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Strongly agree",75,75,77,82,95,75,48,78,"Somewhat agree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No",42,"Female","Other","Republican","Very conservative","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5hoEXNLX0RH1iiJ7N3DcuL",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,1.19530434779594,"Nonblack",FALSE,TRUE
39,45118.4590972222,45118.4629513889,"IP Address",100,332,"True",45118.4629615625,"R_2qCam6njMXElQwr","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Strongly agree","Strongly agree",77,97,97,98,99,98,99,98,"Somewhat disagree",NA,"Strongly disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",86,"Female","Catholic","Republican","Somewhat conservative","Some college","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"57meTY9qWbvx7IJbD5k5Md",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,5.00009858603021,"Nonblack",FALSE,FALSE
40,45118.4609837963,45118.4631018518,"IP Address",100,183,"True",45118.463111493,"R_11jzxlQwGwD5PHo","anonymous","EN","White","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat agree","Somewhat agree",100,51,100,100,50,50,100,50,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Strongly support","Neither support nor oppose","Somewhat support","Strongly support","No",35,"Male","Catholic","Democrat","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5O8MagN34GRQymcisYtlXo",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,4.21617367470656,"Nonblack",FALSE,FALSE
41,45118.458912037,45118.4632638889,"IP Address",100,376,"True",45118.463279919,"R_3D2sK5E47kdprxi","anonymous","EN","White","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree",99,100,100,100,100,100,100,100,"Strongly disagree",NA,"Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",58,"Female","Other","Democrat","Somewhat conservative","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"7cLof4UztkKhK0rib6Vugx",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,5.00009858603021,"Nonblack",FALSE,FALSE
42,45118.4502662037,45118.4636458333,"IP Address",100,1155,"True",45118.4636534606,"R_3JKRJfm9jvAVC9K","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly disagree","Neither agree nor disagree","Strongly agree",99,100,100,100,100,100,100,99,"Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly support","No",76,"Female","Other","Democrat","Moderate","Masters/Professional degree","Rarely","Qual29638-0130-BlackandNonBlack",1,NA,"33n1Wyh58kkoX5AbrFdLBs",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155,3.11037074350373,"Black",FALSE,FALSE
43,45118.459224537,45118.4637962963,"IP Address",100,394,"True",45118.4638020255,"R_1FlEv8Mtr0WewYP","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",4,5,5,81,4,5,3,4,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",NA,NA,NA,"Neither support nor oppose","Neither support nor oppose","Somewhat support","Somewhat support","Somewhat oppose","Somewhat oppose","Somewhat oppose","No",70,"Female","None","Democrat","Moderate","Some college","Never","Qual29638-0130-BlackandNonBlack",1,NA,"4yXimWRFZRXwrqHHdXcqa5",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,5.00009858603021,"Nonblack",FALSE,FALSE
44,45118.4602083333,45118.4637962963,"IP Address",100,309,"True",45118.463808912,"R_2VsASJQNoPSjJuC","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",88,88,88,88,88,88,88,88,NA,"Strongly disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",62,"Female","Protestant","Republican","Somewhat conservative","Some college","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"5pqNuTnSGQSuqxjb75QI6A",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,4.20944127992253,"Nonblack",FALSE,FALSE
45,45118.4605208333,45118.4641435185,"IP Address",100,312,"True",45118.4641539005,"R_3G7CxjrLTN6yxqF","anonymous","EN","White","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",71,71,72,71,72,71,72,72,"Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat support","Strongly support","No",69,"Male","None","Independent","Somewhat conservative","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"3a1j6r1P4RKFwtORf6TC3G",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,5.00009858603021,"Nonblack",FALSE,FALSE
46,45118.4599189815,45118.4642013889,"IP Address",100,369,"True",45118.4642110764,"R_1KcHsBneCE4NwPt","anonymous","EN","White","No","The Old Testament","Slightly familiar","Somewhat disagree","Somewhat disagree","Somewhat agree",66,100,70,54,100,52,50,53,"Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat oppose","Somewhat support","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",27,"Female","None","Independent","Moderate","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4rm0Y9lcSi0KvvLxV2LwNf",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,5.00009858603021,"Nonblack",FALSE,FALSE
47,45118.4597222222,45118.464224537,"IP Address",100,388,"True",45118.4642362847,"R_22kNZrkrDKwIcrb","anonymous","EN","White","Yes","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree",100,34,97,57,63,65,54,96,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly support","Strongly oppose","Strongly support","No",33,"Female","Other","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"2zvtMVX1yrNf0Wh5PROeWq",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,1.38460164395449,"Nonblack",FALSE,TRUE
48,45118.460625,45118.4643055556,"IP Address",100,318,"True",45118.4643148958,"R_bxWWo25tPjerZM5","anonymous","EN","White","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree",57,76,63,55,83,81,51,55,"Neither agree nor disagree",NA,"Neither agree nor disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Somewhat support","Somewhat oppose","Somewhat oppose","Somewhat oppose","No",46,"Female","Protestant","Republican","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"58dGA0Ktg2Jp5RuQVmWgi3",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,1.19530434779594,"Nonblack",FALSE,FALSE
49,45118.4599305556,45118.4643287037,"IP Address",100,379,"True",45118.4643399653,"R_325hDgvhOxJdBGe","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Strongly agree",55,78,66,69,52,50,36,50,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",32,"Female","None","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"0ViBoeQVSdGOcpbqeSWh0V",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,0.689171478105921,"Nonblack",FALSE,FALSE
50,45118.4598726852,45118.4643402778,"IP Address",100,386,"True",45118.464357581,"R_297hOUsbdTohxoZ","anonymous","EN","Other","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree",55,50,62,54,25,55,57,44,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat support","Strongly oppose","Strongly oppose","Neither support nor oppose","No",69,"Female","Other","Independent","Moderate","Some college","Never","Qual29638-0130-BlackandNonBlack",1,NA,"4MnJE85U1yFfZQH3kXfhVv",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,1.78748836488835,"Nonblack",FALSE,FALSE
51,45118.4633680556,45118.4646875,"IP Address",100,114,"True",45118.4647077894,"R_vcx0u7JAzIVD8Ep","anonymous","EN","White","No","The Old Testament","Not familiar at all","Strongly agree","Strongly agree","Strongly agree",77,72,76,72,86,75,74,76,"Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat support","Somewhat support","Somewhat support","No",65,"Male","Catholic","Democrat","Somewhat liberal","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"4MCGC8lcLqDtnQ1bGs9iGI",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,5.00009858603021,"Nonblack",FALSE,FALSE
52,45118.4624421296,45118.4651041667,"IP Address",100,230,"True",45118.4651155903,"R_PzIHeVQVoH18PEl","anonymous","EN","White","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat agree",100,100,100,100,100,100,100,100,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",50,"Female","None","Independent","Somewhat conservative","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"6JRuVsz4Zw7oOQlsz3F5w9",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,2.93350589751405,"Nonblack",FALSE,FALSE
53,45118.4640162037,45118.4652662037,"IP Address",100,108,"True",45118.4652812616,"R_3EA7Gv7kZwqxsxP","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Strongly agree","Strongly agree",100,100,100,100,100,46,100,33,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","No",33,"Female","Other","Democrat","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"58cIpXFIerxPGfekc1nskn",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0.707599442703441,"Black",FALSE,TRUE
54,45118.4602546296,45118.4655439815,"IP Address",100,456,"True",45118.4655568982,"R_1OmGKhUV7QsYCWZ","anonymous","EN","White","No","The Old Testament","Very familiar","Neither agree nor disagree","Somewhat agree","Somewhat agree",80,99,76,50,99,70,50,80,"Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",75,"Female","Other","Something else","Very conservative","2 year degree","Never","Qual29638-0130-BlackandNonBlack",1,NA,"1F2o937Soxqfv9hOpEWWqx",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,5.00009858603021,"Nonblack",FALSE,FALSE
55,45118.4648958333,45118.4665393518,"IP Address",100,142,"True",45118.4665529398,"R_qVE8f51pqbrNG0h","anonymous","EN","White","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",47,51,51,50,50,50,50,50,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Yes",54,"Male","None","Republican","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5hFqqHjRgEb0lD6flY8pgM",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,5.00009858603021,"Nonblack",FALSE,FALSE
56,45118.4632060185,45118.4668055556,"IP Address",100,310,"True",45118.4668133333,"R_12eXzC1XSl8V2RE","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",52,93,63,73,79,91,4,46,"Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Somewhat support","Somewhat support","Somewhat oppose","Somewhat support","No",32,"Male","Catholic","Democrat","Somewhat liberal","4 year degree","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"5KPIcVNH8PBu7YM4etMvFc",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,4.21617367470656,"Nonblack",FALSE,FALSE
57,45118.4633564815,45118.4669791667,"IP Address",100,312,"True",45118.4669895602,"R_33qHr0aVO8dUAUE","anonymous","EN","Other","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",50,86,96,89,96,50,50,80,"Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat support","Neither support nor oppose","Strongly oppose","No",36,"Female","None","Something else","Somewhat liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"7AyPXLIrpPu11N4uoUwOhr",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,9.19424742049602e-05,"Nonblack",FALSE,FALSE
58,45118.4632638889,45118.467025463,"IP Address",100,324,"True",45118.4670398958,"R_1IxRLkkff4gzvbv","anonymous","EN","White","No","The Old Testament","Not familiar at all","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree",1,100,2,49,98,58,4,4,NA,NA,NA,NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Neither support nor oppose","Neither support nor oppose","No",35,"Female","None","Republican","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"738zHd905cOA411XUtN8Ga",17214459,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,0.689171478105921,"Nonblack",FALSE,FALSE
