"id","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt"
37,"45118.458865740744","45118.461655092593","IP Address","100","241","True","45118.461667881944","R_3iX5EhESUsx2Ox2","anonymous","EN","White","No","The Old Testament","Moderately familiar","Somewhat disagree","Strongly disagree","Somewhat agree","80","85","85","85","74","85","30","85",NA,NA,"Somewhat disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","41","Male","None","Democrat","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"36N5wNoG5EQHJpo4Az6kCz","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"241",4.862732460348725
38,"45118.459143518521","45118.462824074071","IP Address","100","317","True","45118.462836446757","R_Rh5WdCNWEs9rJHH","anonymous","EN","White","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Strongly agree","75","75","77","82","95","75","48","78","Somewhat agree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No","42","Female","Other","Republican","Very conservative","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5hoEXNLX0RH1iiJ7N3DcuL","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"317",1.195304347795939
39,"45118.459097222221","45118.462951388887","IP Address","100","332","True","45118.462961562502","R_2qCam6njMXElQwr","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Strongly agree","Strongly agree","77","97","97","98","99","98","99","98","Somewhat disagree",NA,"Strongly disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","86","Female","Catholic","Republican","Somewhat conservative","Some college","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"57meTY9qWbvx7IJbD5k5Md","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"332",5.0000985860302105
40,"45118.4609837963","45118.463101851848","IP Address","100","183","True","45118.463111493053","R_11jzxlQwGwD5PHo","anonymous","EN","White","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat agree","Somewhat agree","100","51","100","100","50","50","100","50","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Strongly support","Neither support nor oppose","Somewhat support","Strongly support","No","35","Male","Catholic","Democrat","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5O8MagN34GRQymcisYtlXo","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"183",4.21617367470656
41,"45118.458912037036","45118.463263888887","IP Address","100","376","True","45118.463279918979","R_3D2sK5E47kdprxi","anonymous","EN","White","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree","99","100","100","100","100","100","100","100","Strongly disagree",NA,"Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","58","Female","Other","Democrat","Somewhat conservative","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"7cLof4UztkKhK0rib6Vugx","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"376",5.0000985860302105
42,"45118.450266203705","45118.463645833333","IP Address","100","1155","True","45118.463653460647","R_3JKRJfm9jvAVC9K","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly disagree","Neither agree nor disagree","Strongly agree","99","100","100","100","100","100","100","99","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly support","No","76","Female","Other","Democrat","Moderate","Masters/Professional degree","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"33n1Wyh58kkoX5AbrFdLBs","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1155",3.1103707435037347
43,"45118.459224537037","45118.463796296295","IP Address","100","394","True","45118.463802025464","R_1FlEv8Mtr0WewYP","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","4","5","5","81","4","5","3","4","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",NA,NA,NA,"Neither support nor oppose","Neither support nor oppose","Somewhat support","Somewhat support","Somewhat oppose","Somewhat oppose","Somewhat oppose","No","70","Female","None","Democrat","Moderate","Some college","Never","Qual29638-0130-BlackandNonBlack","1",NA,"4yXimWRFZRXwrqHHdXcqa5","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"394",5.0000985860302105
44,"45118.46020833333","45118.463796296295","IP Address","100","309","True","45118.463808912034","R_2VsASJQNoPSjJuC","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","88","88","88","88","88","88","88","88",NA,"Strongly disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","62","Female","Protestant","Republican","Somewhat conservative","Some college","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"5pqNuTnSGQSuqxjb75QI6A","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"309",4.20944127992253
45,"45118.460520833331","45118.464143518519","IP Address","100","312","True","45118.464153900466","R_3G7CxjrLTN6yxqF","anonymous","EN","White","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","71","71","72","71","72","71","72","72","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat support","Strongly support","No","69","Male","None","Independent","Somewhat conservative","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3a1j6r1P4RKFwtORf6TC3G","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"312",5.0000985860302105
46,"45118.459918981483","45118.464201388888","IP Address","100","369","True","45118.464211076389","R_1KcHsBneCE4NwPt","anonymous","EN","White","No","The Old Testament","Slightly familiar","Somewhat disagree","Somewhat disagree","Somewhat agree","66","100","70","54","100","52","50","53","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat oppose","Somewhat support","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","27","Female","None","Independent","Moderate","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4rm0Y9lcSi0KvvLxV2LwNf","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"369",5.0000985860302105
47,"45118.459722222222","45118.464224537034","IP Address","100","388","True","45118.464236284723","R_22kNZrkrDKwIcrb","anonymous","EN","White","Yes","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree","100","34","97","57","63","65","54","96","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly support","Strongly oppose","Strongly support","No","33","Female","Other","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2zvtMVX1yrNf0Wh5PROeWq","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"388",1.3846016439544904
48,"45118.460625","45118.464305555557","IP Address","100","318","True","45118.464314895835","R_bxWWo25tPjerZM5","anonymous","EN","White","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree","57","76","63","55","83","81","51","55","Neither agree nor disagree",NA,"Neither agree nor disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Somewhat support","Somewhat oppose","Somewhat oppose","Somewhat oppose","No","46","Female","Protestant","Republican","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"58dGA0Ktg2Jp5RuQVmWgi3","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"318",1.195304347795939
49,"45118.459930555553","45118.464328703703","IP Address","100","379","True","45118.464339965278","R_325hDgvhOxJdBGe","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Strongly agree","55","78","66","69","52","50","36","50","Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","32","Female","None","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"0ViBoeQVSdGOcpbqeSWh0V","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"379",0.6891714781059215
50,"45118.459872685184","45118.46434027778","IP Address","100","386","True","45118.464357581019","R_297hOUsbdTohxoZ","anonymous","EN","Other","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","55","50","62","54","25","55","57","44","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat support","Strongly oppose","Strongly oppose","Neither support nor oppose","No","69","Female","Other","Independent","Moderate","Some college","Never","Qual29638-0130-BlackandNonBlack","1",NA,"4MnJE85U1yFfZQH3kXfhVv","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"386",1.7874883648883466
51,"45118.463368055556","45118.464687500003","IP Address","100","114","True","45118.464707789353","R_vcx0u7JAzIVD8Ep","anonymous","EN","White","No","The Old Testament","Not familiar at all","Strongly agree","Strongly agree","Strongly agree","77","72","76","72","86","75","74","76","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat support","Somewhat support","Somewhat support","No","65","Male","Catholic","Democrat","Somewhat liberal","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"4MCGC8lcLqDtnQ1bGs9iGI","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"114",5.0000985860302105
52,"45118.462442129632","45118.465104166666","IP Address","100","230","True","45118.465115590276","R_PzIHeVQVoH18PEl","anonymous","EN","White","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat agree","100","100","100","100","100","100","100","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","50","Female","None","Independent","Somewhat conservative","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6JRuVsz4Zw7oOQlsz3F5w9","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"230",2.933505897514047
53,"45118.464016203703","45118.465266203704","IP Address","100","108","True","45118.465281261575","R_3EA7Gv7kZwqxsxP","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Strongly agree","Strongly agree","100","100","100","100","100","46","100","33","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","No","33","Female","Other","Democrat","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"58cIpXFIerxPGfekc1nskn","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"108",0.7075994427034409
54,"45118.46025462963","45118.465543981481","IP Address","100","456","True","45118.465556898147","R_1OmGKhUV7QsYCWZ","anonymous","EN","White","No","The Old Testament","Very familiar","Neither agree nor disagree","Somewhat agree","Somewhat agree","80","99","76","50","99","70","50","80","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","75","Female","Other","Something else","Very conservative","2 year degree","Never","Qual29638-0130-BlackandNonBlack","1",NA,"1F2o937Soxqfv9hOpEWWqx","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"456",5.0000985860302105
55,"45118.464895833335","45118.466539351852","IP Address","100","142","True","45118.466552939812","R_qVE8f51pqbrNG0h","anonymous","EN","White","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","47","51","51","50","50","50","50","50","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Yes","54","Male","None","Republican","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5hFqqHjRgEb0lD6flY8pgM","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"142",5.0000985860302105
56,"45118.463206018518","45118.466805555552","IP Address","100","310","True","45118.466813333333","R_12eXzC1XSl8V2RE","anonymous","EN","White","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","52","93","63","73","79","91","4","46","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Somewhat support","Somewhat support","Somewhat oppose","Somewhat support","No","32","Male","Catholic","Democrat","Somewhat liberal","4 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"5KPIcVNH8PBu7YM4etMvFc","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"310",4.21617367470656
57,"45118.463356481479","45118.466979166667","IP Address","100","312","True","45118.466989560184","R_33qHr0aVO8dUAUE","anonymous","EN","Other","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","50","86","96","89","96","50","50","80","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat support","Neither support nor oppose","Strongly oppose","No","36","Female","None","Something else","Somewhat liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"7AyPXLIrpPu11N4uoUwOhr","17214459","904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"312",9.194247420496018e-5
